house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment,"1,000 sq ft",Viman Nagar,Pune,18.56719398,73.91213989,21000,INR,2,Posted 3 years ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Lunkad Realty Lunkad Zodiac. It has an area of 1000 sqft with a carpet area of 895 sqft . The property is available at a monthly rental of Rs. 21,000 . It is a furnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
2 BHK Apartment,"1,000 sq ft",Sukhsagar Nagar,Pune,18.41939735,73.85161591,12000,INR,2,Posted 2 years ago,"A 2 bhk property is available for rent in Sukhsagar Nagar, Pune. It has a built-up area of 1000 sqft and is available for rent at Rs. 12,000 per month . It is a semi-furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,730 sq ft,Bavdhan,Pune,18.52026939,73.76664734,13500,INR,1,Posted 3 years ago,"A spacious 1 bhk multistorey apartment is available for rental in RK Lifespaces Majestic, Bavdhan, Pune. It has area of 730 sqft and is available at a rent of Rs. 13,500. The house is semi-furnished. It is facing east direction. It is situated in the proximity of all the important facilities. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,500 sq ft",Wagholi,Pune,18.58956146,73.96814728,32000,INR,3,Posted 2 months ago,"If you are looking for a modern house on rent in Pune, this Apartment in Wagholi can be your perfect home. It is a 3 BHK Apartment designed to meet your space and lifestyle needs. The 3 BHK unit is Fully Furnished. This rented 3 BHK property is spacious and well-designed, with access to all the conveniences for any modern home seeker. It is located on floor 7 out of a total 14 floors . The Apartment has 3 bedrooms and 3 bathroom. It also has 3 balcony, giving uninterrupted views of the surroundings. There is lush greenery around this Apartment. It is a East facing Apartment designed as per vaastu principles. The carpet area of this unit is 1300 Square feet. The built-up area is 1500 Square feet. Project Highlights The project also offers 3 BHK units. Residents can access numerous facilities, including Gym, Garden, Sports Facility, Swimming Pool, Intercom, Clubhouse, Community Hall. This Apartment provides power backup facility for the residents. It is equipped with the latest security features like cctv facility, ensuring a secure environment for families. There is a state-of-the-art lift facility",No Deposit,Furnished
2 BHK Apartment,980 sq ft,Lohegaon,Pune,18.60525894,73.91014862,21000,INR,2,Posted a month ago,"A spacious 2 bhk multistorey apartment is available for rental in Natraj Group Vela Enclave, Lohegaon, Pune. It has area of 980 sqft and is available at a rent of Rs. 21,000. The house is unfurnished. It is facing east direction. It is a 7 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Unfurnished
1 RK Studio Apartment,350 sq ft,Wagholi,Pune,18.58033562,73.9805069,4500,INR,1,Posted 3 years ago,"A spacious 1 rk independent house is available for rental in Wagholi, Pune. The house is unfurnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Unfurnished
3 BHK Apartment,"1,500 sq ft",Sangamvadi,Pune,18.54178619,73.88245392,35000,INR,2,Posted 3 years ago,"A spacious 3 bhk multistorey apartment is available for rental in Sangamvadi, Pune. It has area of 1500 sqft and is available at a rent of Rs. 35,000. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 dining table, 1 ac and 1 bed. It is facing north direction. This residential property is ready-to-move-in. ",No Deposit,Furnished
3 BHK Apartment,"1,500 sq ft",Sangamvadi,Pune,18.54178619,73.88245392,35000,INR,2,Posted 3 years ago,"A spacious 3 bhk multistorey apartment is available for rental in Sangamvadi, Pune. It has an area of 1500 sqft with a carpet area of 1250 sqft . The property is available at a monthly rental of Rs. 35,000 . Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 dining table, 1 ac and 1 bed. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,500 sq ft",Sangamvadi,Pune,18.54178619,73.88245392,35000,INR,2,Posted 3 years ago,"It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 dining table, 1 ac and 1 bed. It is facing north direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,500 sq ft",Sangamvadi,Pune,18.54178619,73.88245392,35000,INR,2,Posted 3 years ago,"It’s a 3 bhk multistorey apartment situated in Sangamvadi. It has area of 1500 sqft and is available at a rent of Rs. 35,000. The house is furnished. It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 dining table, 1 ac and 1 bed. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,500 sq ft",Sangamvadi,Pune,18.54178619,73.88245392,35000,INR,2,Posted 3 years ago,"A spacious 3 bhk multistorey apartment is available for rental in Sangamvadi, Pune. It has an area of 1500 sqft with a carpet area of 1250 sqft . The property is available at a monthly rental of Rs. 35,000 . It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 dining table, 1 ac and 1 bed. It is north facing property. ",No Deposit,Furnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,"It’s a 5 bhk independent house situated in Wadgaon Sheri, Pune. It has area of 5000 sqft and is available at a rent of Rs. 1.10 lac. The house is unfurnished. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,"A 5 bhk property is available for rent in Wadgaon Sheri, Pune. It has area of 5000 sqft and is available at a rent of Rs. 1.10 lac. The house is unfurnished. It is a ready-to-move-in property. It is well connected to the city areas. ",No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,Well designed 5 bhk independent house is available at a prime location in Wadgaon Sheri. It has a built-up area of 5000 sqft and is available for rent at Rs. 1.10 lac per month . The house is unfurnished. It is made in way to provide a comfortable living for the residents. Kindly call us for details.,No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,"This spacious 5 bhk independent house is available for rental and is located in the heart of Wadgaon Sheri. It has an area of 5000 sqft with a carpet area of 4800 sqft . The property is available at a monthly rental of Rs. 1.10 lac . This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,It has area of 5000 sqft and is available at a rent of Rs. 1.10 lac. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details.,No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,"It’s a 5 bhk independent house situated in Wadgaon Sheri. It has an area of 5000 sqft with a carpet area of 4800 sqft . The property is available at a monthly rental of Rs. 1.10 lac . The house is unfurnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,"A spacious 5 bhk independent house is available for rental in Wadgaon Sheri, Pune. It has a built-up area of 5000 sqft and is available for rent at Rs. 1.10 lac per month . The house is unfurnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,"A 5 bhk property is available for rent in Wadgaon Sheri, Pune. It has area of 5000 sqft and is available at a rent of Rs. 1.10 lac. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,It has a built-up area of 5000 sqft and is available for rent at Rs. 1.10 lac per month . The house is unfurnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact for more details.,No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,It has an area of 5000 sqft with a carpet area of 4800 sqft . The property is available at a monthly rental of Rs. 1.10 lac . It is an unfurnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Kindly call us for details.,No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,It’s a 5 bhk independent house situated in Wadgaon Sheri. It has an area of 5000 sqft with a carpet area of 4800 sqft . The property is available at a monthly rental of Rs. 1.10 lac . It is an unfurnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact for more details.,No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,Well designed 5 bhk independent house is available at a prime location in Wadgaon Sheri. It has area of 5000 sqft and is available at a rent of Rs. 1.10 lac. This residential property is ready-to-move-in. It is situated in the proximity of all the important facilities. Contact us for more details.,No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,"It has area of 5000 sqft and is available at a rent of Rs. 1.10 lac. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
5 BHK Independent House,"5,000 sq ft",Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,INR,5,Posted 3 years ago,"It has an area of 5000 sqft with a carpet area of 4800 sqft . The property is available at a monthly rental of Rs. 1.10 lac . This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,850 sq ft,Bavdhan,Pune,18.52027893,73.76657104,25000,INR,2,Posted 2 months ago,"It has a built-up area of 850 sqft and is available for rent at Rs. 25,000 per month . The house is unfurnished. It is a 11 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
1 BHK Independent House,540 sq ft,Hinjewadi,Pune,18.57936478,73.73588562,24000,INR,1,Posted 2 months ago,"A spacious 1 bhk independent house is available for rental in Paranjape Schemes Blue Ridge The Lofts, Hinjewadi, Pune. It has an area of 540 sqft with a carpet area of 459 sqft . The property is available at a monthly rental of Rs. 24,000 . It is an unfurnished property. It is a 2 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. ",No Deposit,Unfurnished
2 BHK Apartment,750 sq ft,Hinjewadi,Pune,18.57286263,73.68908691,30500,INR,2,Posted 2 months ago,"It’s a 2 bhk multistorey apartment situated in TCG Real Estate The Cliff Garden, Hinjewadi, Pune. It has area of 750 sqft and is available at a rent of Rs. 30,500. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. ",No Deposit,Furnished
4 BHK Apartment,"2,200 sq ft",Wanowrie,Pune,18.48402214,73.90130615,55000,INR,4,Posted a month ago,"A spacious 4 bhk multistorey apartment is available for rental in Sharada Group Oxford Premium, Wanowrie, Pune. It is a semi-furnished property. It is east facing property. It is a 17 year old ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,050 sq ft",Undri,Pune,18.44660759,73.90554047,16000,INR,2,Posted a month ago,"A 2 bhk property is available for rental in Gagan Properties Renaissance, Undri, Pune. It is an unfurnished property. It is facing east direction. It is a 8 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. ",No Deposit,Unfurnished
2 BHK Apartment,800 sq ft,Viman Nagar,Pune,18.57242584,73.9076767,40000,INR,2,Posted a month ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Rohan Builders And Developers Mithila. It has an area of 800 sqft with a carpet area of 750 sqft . The property is available at a monthly rental of Rs. 40,000 . It is a semi-furnished property. It is a 7 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,100 sq ft",Aundh,Pune,18.55467796,73.80711365,30000,INR,2,Posted a month ago,This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Aundh. The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact for more details.,No Deposit,Semi-Furnished
4 BHK Apartment,"1,800 sq ft",Aundh,Pune,18.55584717,73.80997467,80000,INR,4,Posted a month ago,"A spacious 4 bhk multistorey apartment is available for rental in Kirloskar Residency, Aundh, Pune. It has area of 1800 sqft and is available at a rent of Rs. 80,000. It is a furnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,560 sq ft",Pashan,Pune,18.53939247,73.79570007,50000,INR,3,Posted a month ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in the heart of Pashan. It has an area of 1460 sqft with a carpet area of 1250 sqft . The property is available at a monthly rental of Rs. 50,000 . It is a furnished property. Its main door is facing west direction. This residential property is ready-to-move-in. Please contact for more details. ",No Deposit,Furnished
2 BHK Apartment,"1,100 sq ft",Aundh,Pune,18.56051636,73.80738068,30000,INR,2,Posted a month ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Aundh. It has a built-up area of 1100 sqft and is available for rent at Rs. 30,000 per month . This residential property is ready-to-move-in. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,050 sq ft",Pimple Nilakh,Pune,18.56818581,73.79068756,38000,INR,2,Posted 25 days ago,"A spacious 2 bhk multistorey apartment is available for rental in RR Lunkad 66 Avenue, Pimple Nilakh, Pune. It has area of 1050 sqft and is available at a rent of Rs. 38,000. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,100 sq ft",Tathawade,Pune,18.62477303,73.73713684,23000,INR,2,Posted 21 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Pharande Spaces Puneville. It has a built-up area of 1100 sqft and is available for rent at Rs. 23,000 per month . The house is unfurnished. It is facing east direction. It is a 7 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Unfurnished
4 BHK Apartment,"2,300 sq ft",Kondhwa,Pune,18.45946693,73.89128876,50000,INR,4,Posted a month ago,"This spacious 4 bhk multistorey apartment is available for rental and is located in Capricorn Group Pune Green Park , one of the most prestigious projects of Kondhwa. It has a built-up area of 2300 sqft and is available for rent at Rs. 50,000 per month . It is an unfurnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. Contact us for more details. ",No Deposit,Unfurnished
3 BHK Apartment,"1,400 sq ft",Tathawade,Pune,18.62471008,73.73709869,28000,INR,3,Posted 20 days ago,"It’s a 3 bhk multistorey apartment situated in Pharande Spaces Puneville Phase II Cluster A, Tathawade, Pune. It has a built-up area of 1400 sqft and is available for rent at Rs. 28,000 per month . It is an unfurnished property. Its main door is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Unfurnished
3 BHK Apartment,"1,500 sq ft",Tathawade,Pune,18.62471008,73.73709869,29000,INR,2,Posted 20 days ago,"It’s a 3 bhk multistorey apartment situated in Pharande Spaces Puneville Phase II Cluster A, Tathawade, Pune. It has a built-up area of 1500 sqft and is available for rent at Rs. 29,000 per month . The house is unfurnished. Its main door is facing west direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Apartment,"1,100 sq ft",Aundh,Pune,18.56051636,73.80738068,30000,INR,2,Posted 20 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Aundh. It has area of 1100 sqft and is available at a rent of Rs. 30,000. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,300 sq ft",Vadgaon Budruk,Pune,18.4787178,73.8137207,30000,INR,3,Posted 17 days ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Tirupati Estates Welworth Bluescapes. It has an area of 1300 sqft with a carpet area of 1000 sqft . The property is available at a monthly rental of Rs. 30,000 . It is facing east direction. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. ",No Deposit,Semi-Furnished
2 BHK Apartment,960 sq ft,Aundh,Pune,18.56051636,73.80738068,25000,INR,1,Posted 17 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Aundh, Pune. It has a built-up area of 960 sqft and is available for rent at Rs. 25,000 per month . The house is furnished. It is made in way to provide a comfortable living for the residents. Kindly call us for details. ",No Deposit,Furnished
3 BHK Apartment,"1,490 sq ft",Aundh,Pune,18.56051636,73.80738068,35000,INR,3,Posted 18 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Aundh, Pune. It has a built-up area of 1490 sqft and is available for rent at Rs. 35,000 per month . It is a semi-furnished property. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. ",No Deposit,Semi-Furnished
2 BHK Apartment,950 sq ft,Lohegaon,Pune,18.60065651,73.92022705,19500,INR,2,Posted 20 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Yashada Realty Splendid County, Lohegaon, Pune. It has area of 950 sqft and is available at a rent of Rs. 19,500. The house is semi-furnished. It has intercom as well as gymnasium. The project also has children's play area, club house and club house. Its main door is facing east direction. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment,925 sq ft,Dhanori,Pune,18.60192871,73.90148163,19000,INR,2,Posted 20 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Gini Constructions Belvista, Dhanori, Pune. It has an area of 925 sqft with a carpet area of 725 sqft . The property is available at a monthly rental of Rs. 19,000 . The house is semi-furnished. Its main door is facing east direction. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,880 sq ft,Dhanori,Pune,18.60192871,73.90148163,18000,INR,2,Posted 20 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Gini Constructions Belvista. It has a built-up area of 880 sqft and is available for rent at Rs. 18,000 per month . It is a semi-furnished property. It is east facing property. This residential property is ready-to-move-in. ",No Deposit,Semi-Furnished
2 BHK Apartment,915 sq ft,Lohegaon,Pune,18.60799026,73.90748596,19000,INR,2,Posted 20 days ago,"A spacious 2 bhk multistorey apartment is available for rental in United Real Infra Arise, Lohegaon, Pune. It has an area of 915 sqft with a carpet area of 715 sqft . The property is available at a monthly rental of Rs. 19,000 . The house is semi-furnished. It has children's play area. Other amenities include power backup, club house, cctv and gymnasium. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment,905 sq ft,Lohegaon,Pune,18.60065651,73.92022705,19000,INR,2,Posted 20 days ago,"A 2 bhk property is available for rental in Yashada Realty Splendid County, Lohegaon, Pune. It has a built-up area of 905 sqft and is available for rent at Rs. 19,000 per month . It is a semi-furnished property. It has children's play area. Other amenities include intercom, gymnasium, club house and club house. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,868 sq ft,Lohegaon,Pune,18.59597778,73.90735626,18700,INR,2,Posted 20 days ago,"It has area of 868 sqft and is available at a rent of Rs. 18,700. The house is semi-furnished. Its main door is facing east direction. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,002 sq ft",Lohegaon,Pune,18.60061073,73.92128754,19600,INR,2,Posted 20 days ago,Well designed 2 bhk multistorey apartment is available at a prime location in Aaiji Realty Pink City. It has club_house. Other amenities include children's_play_area and gymnasium. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities.,No Deposit,Semi-Furnished
2 BHK Apartment,905 sq ft,Dhanori,Pune,18.59954453,73.9006958,20000,INR,2,Posted 20 days ago,"It’s a 2 bhk multistorey apartment situated in Raojee Constructions Palladium Homes, Dhanori. The house is semi-furnished. It has community hall. Other amenities include intercom, sports facility, gymnasium, swimming pool, club house, power backup, lift available and children's play area. It is east facing property. This residential property is ready-to-move-in. It is well connected to the city areas. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,211 sq ft",Bavdhan,Pune,18.51470566,73.77187347,27500,INR,2,Posted 9 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Abhinav Pebbles Urbania, Bavdhan, Pune. It has an area of 1211 sqft with a carpet area of 900 sqft . The property is available at a monthly rental of Rs. 27,500 . The house is semi-furnished. It has swimming pool as well as children's play area. The project also has club house and gymnasium. It is facing east direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment,800 sq ft,Mundhwa,Pune,18.53027344,73.94740295,25000,INR,2,Posted 3 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Vastushree Adrina, one of the most prestigious projects of Mundhwa. It has area of 800 sqft and is available at a rent of Rs. 25,000. The house is unfurnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Apartment,970 sq ft,Mundhwa,Pune,18.53703308,73.94950104,24000,INR,2,Posted 3 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Mantra Properties Insignia, Mundhwa, Pune. It has an area of 970 sqft with a carpet area of 734 sqft . The property is available at a monthly rental of Rs. 24,000 . This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,850 sq ft,Mundhwa,Pune,18.53027344,73.94740295,32000,INR,2,Posted 3 days ago,"It’s a 2 bhk multistorey apartment situated in Vastushree Adrina, Mundhwa, Pune. It is an unfurnished property. This residential property is ready-to-move-in. It is well connected to the city areas. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Apartment,"1,020 sq ft",Mundhwa,Pune,18.53147888,73.93881226,25000,INR,2,Posted 3 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Karia Builders Konark Virtue, one of the most prestigious projects of Mundhwa. It has area of 1020 sqft and is available at a rent of Rs. 25,000. The house is unfurnished. It is a 2 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,900 sq ft,Mundhwa,Pune,18.54336166,73.94613647,26000,INR,2,Posted 3 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Gera Developments Misty Waters, one of the most prestigious projects of Mundhwa. It has an area of 900 sqft . The property is available at a monthly rental of Rs. 26,000 . It is an unfurnished property. It is a 3 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,850 sq ft,Mundhwa,Pune,18.53027344,73.94740295,25000,INR,2,Posted 3 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Vastushree Adrina, one of the most prestigious projects of Mundhwa. It has area of 850 sqft and is available at a rent of Rs. 25,000. It is an unfurnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,860 sq ft,Mundhwa,Pune,18.54336166,73.94613647,30000,INR,2,Posted 3 days ago,"It has a built-up area of 860 sqft and is available for rent at Rs. 30,000 per month . The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. ",No Deposit,Furnished
2 BHK Apartment,860 sq ft,Mundhwa,Pune,18.53276825,73.93916321,23500,INR,2,Posted 3 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Keshav Leela Polaris. It has area of 860 sqft and is available at a rent of Rs. 23,500. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Apartment,900 sq ft,Mundhwa,Pune,18.5326004,73.94458008,24000,INR,2,Posted 3 days ago,"It’s a 2 bhk multistorey apartment situated in Anand Properties Shanti Elixir, Mundhwa, Pune. It has an area of 900 sqft . The property is available at a monthly rental of Rs. 24,000 . It is an unfurnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. ",No Deposit,Unfurnished
3 BHK Apartment,"1,720 sq ft",Kharadi,Pune,18.55463791,73.94429016,53000,INR,3,Posted 3 days ago,"A 3 bhk property is available for rental in Vascon Engineers Forest Edge, Kharadi, Pune. It has area of 1720 sqft and is available at a rent of Rs. 53,000. The house is unfurnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Apartment,"1,200 sq ft",Kharadi,Pune,18.55487442,73.95324707,37000,INR,2,Posted 3 days ago,"It’s a 2 bhk multistorey apartment situated in Gera Developments Park View 1, Kharadi. It has area of 1200 sqft and is available at a rent of Rs. 37,000. It is an unfurnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Unfurnished
