house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment,750 sq ft,Beliaghata,Kolkata,22.56826973,88.3900528,15000,INR,2,Posted 2 months ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in West Bengal WBHB Belaghata, one of the most prestigious projects of Beliaghata. It has an area of 750 sqft with a carpet area of 550 sqft . The property is available at a monthly rental of Rs. 15,000 . It is a semi-furnished property. It is a 13 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,250 sq ft",New Town,Kolkata,22.56690979,88.50862122,25000,INR,2,Posted 2 days ago,"A spacious 2 bhk multistorey apartment is available for rental in New Town, Kolkata. It has an area of 1250 sqft with a carpet area of 1000 sqft . The property is available at a monthly rental of Rs. 25,000 . The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,600 sq ft",Santoshpur,Kolkata,21.11698151,79.05413055,30000,INR,3,Posted 3 days ago,"It has an area of 1600 sqft with a carpet area of 1300 sqft . The property is available at a monthly rental of Rs. 30,000 . It is a semi-furnished property. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,100 sq ft",Garfa,Kolkata,22.50378609,88.3786087,15000,INR,2,Posted 3 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Garfa, Kolkata. It has area of 1100 sqft and is available at a rent of Rs. 15,000. It is a semi-furnished property. It is a ready-to-move-in property. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
2 BHK Apartment,850 sq ft,Kaikhali,Kolkata,22.63613129,88.43835449,11000,INR,2,Posted 2 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Kaikhali. It has area of 850 sqft and is available at a rent of Rs. 11,000. The house is unfurnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. ",No Deposit,Unfurnished
2 BHK Independent House,800 sq ft,Behala,Kolkata,12.92711163,80.18971252,17000,INR,2,Posted 3 days ago,"A 2 bhk property is available for rental in Vishal Kolkata Independent House, Behala, Kolkata. It has an area of 800 sqft with a carpet area of 780 sqft . The property is available at a monthly rental of Rs. 17,000 . The house is unfurnished. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. "," 1,15,000",Unfurnished
1 RK Studio Apartment,300 sq ft,Baghajatin,Kolkata,22.48436737,88.37915802,6500,INR,1,Posted a month ago,"This Independent House can be a comfortable and affordable home for your family. It is a 1 BHK unit available on rent at Baghajatin in Kolkata. This Independent House comes with a plethora of amenities to meet your modern lifestyle needs. It is Fully Furnished. Offering beautiful city views, this 1 BHK has been thoughtfully developed. It includes a total of 1 bedroom and 1 bathroom. The property is South-East facing. It also includes 0 balcony that can be a perfect place for relaxation. The built-up area of the Independent House is 300 Square feet. The carpet area is 240 Square feet. The Independent House is available for a monthly rent of Rs 6500. The security deposit payable is Rs 6500. Project Highlights The locality Baghajatin where this Independent House is situated, has well-equipped social infrastructure",No Deposit,Furnished
2 BHK Apartment,700 sq ft,Keshtopur,Kolkata,22.59618378,88.4336319,9000,INR,1,Posted 5 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Keshtopur, Kolkata. The house is unfurnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Unfurnished
2 BHK Apartment,780 sq ft,Rajarhat,Kolkata,22.63253021,88.46417999,27000,INR,2,Posted 2 days ago,"Itâs a 2 bhk multistorey apartment situated in Purti Group Star, Rajarhat. It has area of 780 sqft and is available at a rent of Rs. 27,000. The house is furnished. It is a 10 year old ready-to-move-in property. It is made in way to provide a comfortable living. Contact us for more details. ",No Deposit,Furnished
1 BHK Apartment,500 sq ft,Chinar Park,Kolkata,22.62438965,88.43882751,10000,INR,1,Posted 3 days ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in the heart of Chinar Park. It has a built-up area of 500 sqft and is available for rent at Rs. 10,000 per month . It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. ",No Deposit,Furnished
2 BHK Apartment,"1,000 sq ft",Keshtopur,Kolkata,22.59686852,88.43514252,13000,INR,2,Posted 3 days ago,"Well Maintain 2bhk Flat Available For Rent In Kestopur Near Vip Road Near Utsab Garden, Prafullakhanan. 1000sqft 2bhk Flat Located In The 3rd Floor With Marble Flooring, Lift, Security, Bike Parking Available Here. Rent Only 13000. Advance Only 1 Month Of Rental Amount. Brokerage Charges Only 1 Month Of Rental Amount. Call Me For More Details. More About This Property This is a well-designed 2 BHK Apartment available for rent. It is situated in a prime location of Kolkata at Keshtopur. This modern Apartment is unfurnished. The 2 BHK unit fulfills all the needs of a modern lifestyle for families. There is a total of 5 floors. This unit is on 3 floor. The Apartment provides complete comfort for the residents. The Apartment lets you enjoy the lush greenery around. Meticulously designed to meet your housing needs, this unit has 2 bedrooms and 2 bathroom. It includes 1 balcony allowing residents to catch a glimpse of the cityâs skyline. This rented Apartment has been developed as South facing in compliance with vaastu principles. The carpet area is 750 square_feet. The total built-up area is 1000 square_feet. The total monthly rent is Rs 13000. The security deposit payable is Rs 13000. Project Highlights Numerous facilities have been provided for the comfort of the residents of this Apartment. It includes Community hall. There is provision for lift facility, which has been constructed as per the latest standards. Providing a secure environment to the residents, the property is also equipped with cctv facility. This gated society at Keshtopur brings all the modern conveniences to your doorstep. The locality is well-developed and gives access to important landmarks of Kolkata. The property is in proximity to healthcare centres such as Revive Nursing Home, Dr Kuntal Banerjee Medicine Clinic- Doctor in Baguihati | Newtown | Teghoria, FULCRUM HEALTH SERVICES","13,000",Unfurnished
2 BHK Apartment,"1,100 sq ft",Kaikhali,Kolkata,22.63569832,88.43703461,24000,INR,2,Posted 9 days ago,"It has a built-up area of 1100 sqft and is available for rent at Rs. 24,000 per month . It is a furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 dining table, 1 gas connection, 1 ac and 1 bed. It has community_hall. Other amenities include gated_community, power backup, lift available, cctv, club house, gymnasium and intercom. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Furnished
2 BHK Apartment,845 sq ft,New Town,Kolkata,22.57775879,88.46337128,15000,INR,2,Posted 8 months ago,"Itâs a 2 bhk multistorey apartment situated in New Town. It has an area of 845 sqft with a carpet area of 704 sqft . The property is available at a monthly rental of Rs. 15,000 . It is an unfurnished property. Its main door is facing southeast direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Independent Floor,"1,700 sq ft",Sector 22,Kolkata,28.50530052,77.0643692,24000,INR,2,Posted 3 years ago,"It has area of 1700 sqft and is available at a rent of Rs. 24,000. It is a semi-furnished property. Furnishings include 1 sofa, 1 gas connection, 1 ac and 1 bed. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,310 sq ft",Ballygunge,Kolkata,22.52890968,88.36238098,38000,INR,2,Posted 4 months ago,"A spacious 3 bhk multistorey apartment is available for rental in Ballygunge, Kolkata. It has area of 1310 sqft and is available at a rent of Rs. 38,000. This residential property is ready-to-move-in. It is well connected to the city areas. Contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,650 sq ft,New Town,Kolkata,22.62625504,88.44510651,12000,INR,2,Posted a month ago,"Check out this Apartment available for rent in Rajarhat in Kolkata. It is a 2 BHK unit that comes at an affordable rent, with modern features and premium amenities to suit your lifestyle needs. The unit is unfurnished. With numerous new-age amenities and green surroundings, this Apartment provides a convenient lifestyle for residents. A spacious house for your family, this unit includes 2 bedrooms. There are 2 bathroom and 1 balcony. It has a built-up area of 650 square_feet. The carpet area is 480 square_feet. The Apartment is built on 11 floor. The building has a total of 14 floors. The monthly rent is Rs 12000 and the security deposit to be paid by residents is Rs 12000. Project Highlights This Apartment is constructed within Shapoorji Pallonji Houshing Complex. The developer also provides other units of 2 BHK configuration. Many amenities have been provided for the residents of this Apartment. The locality Rajarhat enjoys good connectivity to different parts of the city. The residents of this Apartment will find many reputed healthcare centres in the neighborhood",No Deposit,Unfurnished
2 BHK Apartment,950 sq ft,Baguiati,Kolkata,22.61508179,88.43302155,11500,INR,2,Posted a month ago,"A spacious 2 bhk multistorey apartment is available for rental in Baguiati, Kolkata. It has area of 950 sqft and is available at a rent of Rs. 11,500. It is an unfurnished property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment,380 sq ft,Ganguly Bagan,Kolkata,22.48085022,88.3738327,6500,INR,1,Posted a month ago,"Itâs a 1 bhk multistorey apartment situated in Ganguly Bagan, Kolkata. It has area of 380 sqft and is available at a rent of Rs. 6,500. The house is unfurnished. Its main door is facing northeast direction. This residential property is ready-to-move-in. ",No Deposit,Unfurnished
3 BHK Apartment,"1,167 sq ft",Sodepur,Kolkata,22.70525551,88.37508392,18000,INR,2,Posted 12 days ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Merlin Group Maximus, one of the most prestigious projects of Sodepur. It is an unfurnished property. It is facing west direction. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Unfurnished
3 BHK Apartment,"1,550 sq ft",New Town,Kolkata,22.56690979,88.50862122,35000,INR,2,Posted 3 days ago,"A spacious 3 bhk multistorey apartment is available for rental in New Town, Kolkata. It has a built-up area of 1550 sqft and is available for rent at Rs. 35,000 per month . The house is semi-furnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,450 sq ft",New Town,Kolkata,22.57775879,88.46337128,24000,INR,2,Posted 3 days ago,"A 2 bhk property is available for rent in New Town, Kolkata. It has a built-up area of 1450 sqft and is available for rent at Rs. 24,000 per month . It is a semi-furnished property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. ",No Deposit,Semi-Furnished
